TS21,48,305,60,298,241,0,0,4,38,27,208,62,65,29,94,63,6,1,3,4,11,0,9,4,7,0,2,3,22,5,2,0,114,97,2,7,0,0,55,97,54,12,12,60,36,32,29,0,6,1075,0,1,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,99,49,5,16,0,0,0,0,0,0,112,24,16,26,0,0,0,0,0,77,5,49,17,19,7,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,49,25,4,12515,3008,270,8,2,3,18,12242,27,7,22,14,0,0,0,0,0,0,0,0,0,0,0,0
TS22,142,128,29,294,154,1,2,20,166,27,419,120,67,165,47,4,456,1,3,4,10,0,2,0,5,0,2,3,2,2,2,16,51,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TS23,86,100,24,143,92,1,2,16,110,27,202,58,36,72,47,4,177,1,3,4,10,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TS24,217,114,26,481,259,1,4,15,183,27,754,216,114,304,47,4,870,1,3,4,10,0,1,0,0,0,2,3,1,1,2,18,55,99,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TS25,82,112,26,171,107,1,2,12,93,27,245,72,41,33,47,4,165,1,3,4,10,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TS26,58,107,25,108,67,0,0,3,19,27,111,32,22,27,40,3,60,1,3,4,10,0,1,0,0,0,2,3,1,1,2,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TS27,48,184,38,120,72,0,0,4,18,27,105,26,23,24,42,4,4,1,3,4,11,0,1,0,0,0,2,3,6,1,2,40,31,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TS28,76,110,25,157,81,1,2,14,93,27,167,48,36,27,57,6,93,1,3,4,10,0,3,1,0,0,2,3,2,2,2,15,110,88,2,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TS29,51,113,26,100,77,0,0,3,17,27,97,28,21,15,51,4,15,1,3,4,10,0,1,1,0,0,2,3,1,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,0,0,0,0,0,0,0,0,0,0
TS30,115,116,27,180,101,1,2,22,151,27,236,68,40,83,47,4,204,1,3,4,10,0,1,1,0,0,2,3,1,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,15,26,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TS31,80,226,52,191,165,0,0,14,98,27,198,56,37,62,56,5,129,1,3,4,10,0,2,1,2,0,2,3,4,1,2,0,55,53,1,3,0,0,0,0,0,0,0,0,0,0,0,0,6,589,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,19,0,0,38,18,41,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1,2,0,0,0,0,0,0,0,0,0,0,0,27,14,4,6623,1547,143,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
TS32,48,154,33,123,78,1,8,4,18,27,83,24,19,11,51,4,6,1,3,4,11,0,3,2,3,0,2,3,5,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,12,0,0,0,0,0,0,0
TS33,123,188,41,307,139,1,2,17,143,57,376,104,81,71,79,28,228,1,3,4,10,0,6,4,0,0,2,3,9,2,2,0,55,57,1,4,0,0,48,64,18,36,87,66,73,12,0,0,0,0,0,0,0,15,6,119,0,0,0,0,0,0,0,0,0,0,0,27,0,0,25,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,10,16,9,0,0,0,0
TS34,0,45,10,104,159,0,0,3,23,0,154,78,24,66,0,0,199,1,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,48,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TS35,48,215,43,194,191,0,0,4,27,27,145,42,37,19,84,34,6,1,3,4,11,0,7,4,3,0,2,3,11,3,2,0,55,44,3,4,0,0,0,24,8,6,6,30,18,1,58,0,6,899,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,15,60,5,0,0,0,0,0,0,0,40,11,4,22,6,0,0,0,0,83,0,49,17,19,7,0,0,0,0,0,0,0,0,0,0,0,2,4,5,0,0,41,21,4,10379,2492,226,8,2,0,24,12242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TS36,61,119,27,138,89,1,6,3,24,27,146,42,28,36,51,4,78,1,3,4,10,0,2,1,0,0,2,3,3,1,2,0,0,10,0,0,0,15,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15,0,0,0,0,0,0,0,0,0,0
TS37,48,104,25,73,66,1,4,4,16,27,79,24,16,7,40,3,4,1,3,4,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TS38,97,115,26,182,104,1,4,16,113,27,223,64,40,76,58,5,177,1,3,4,10,0,2,1,0,0,2,3,2,1,2,0,55,47,1,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,0,0,0,0,0,0,0,0,0,0
TS39,48,158,35,107,63,1,2,6,21,33,131,28,28,68,42,3,6,1,3,4,11,0,1,1,0,0,2,3,2,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TS40,260,127,28,548,279,0,0,18,214,27,844,242,145,316,124,56,870,1,3,4,10,0,3,1,9,0,2,3,3,2,2,0,110,98,2,7,0,0,0,39,16,10,10,50,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,118,0,37,0,4,48,0,0,2,1,8,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TS41,119,153,33,258,135,1,4,20,151,27,327,94,86,50,96,65,165,1,3,4,10,0,5,2,11,0,2,3,4,3,2,0,55,54,4,3,0,0,0,85,42,12,12,60,36,12,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,56,0,0,0,0,0,4,64,0,41,11,0,215,6,21,8,4,93,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TS42,64,147,32,142,81,1,6,3,22,27,125,36,45,25,46,18,42,1,3,4,12,0,4,2,15,0,2,3,4,2,4,0,0,44,6,0,0,0,50,24,8,3,3,15,9,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,15,96,0,0,0,0,0,8,128,0,22,11,4,495,12,60,18,9,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TS43,0,148,45,294,193,230,345,4,77,0,501,164,207,213,2,0,636,3,0,2,12,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100,70,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,4,1293,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0
TS44,51,114,26,105,76,0,0,3,17,27,97,28,21,15,51,4,15,1,3,4,10,0,1,1,0,0,2,3,2,0,2,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17,0,0,0,0,0,0,0,0,0,0
TS45,81,90,22,139,89,1,2,12,85,27,195,56,35,69,47,4,168,1,3,4,10,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TS46,48,104,25,69,52,0,0,4,15,27,73,22,16,7,40,3,4,1,3,4,11,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TS47,78,90,22,139,89,1,2,12,85,27,195,56,35,27,47,4,130,1,3,4,10,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TS48,100,143,31,250,147,1,2,12,108,27,347,100,61,120,53,18,303,1,3,4,13,0,1,0,5,0,2,3,1,1,4,0,0,0,0,0,0,0,9,15,10,2,2,10,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
TS49,79,115,27,156,101,1,6,14,97,27,187,54,33,60,47,4,138,1,3,4,10,0,1,0,3,0,2,3,1,1,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TS50,48,153,33,120,247,0,0,4,21,27,103,30,21,13,47,4,5,1,3,4,11,0,1,0,0,0,2,3,2,1,2,14,92,101,1,3,0,0,0,0,0,0,0,0,0,0,0,0,6,1383,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,32,4,15735,3785,342,6,0,0,0,12244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
