org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.service.CatalogService,0.0
org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Product,0.0
org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Item,0.0
org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Cart,0.0
org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.CartItem,0.0
org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Category,0.0
org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.service.OrderService,0.0
org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Order,0.0
org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,0.5
org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.web.actions.CatalogActionBean,0.3333333333333333
org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.web.actions.CartActionBean,0.3333333333333333
org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.service.AccountService,0.5
org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.web.actions.OrderActionBean,0.3333333333333333
org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Sequence,0.0
org.mybatis.jpetstore.domain.Product,org.mybatis.jpetstore.service.AccountService,0.0
org.mybatis.jpetstore.domain.Product,org.mybatis.jpetstore.service.CatalogService,0.0
org.mybatis.jpetstore.domain.Product,org.mybatis.jpetstore.domain.Item,0.0
org.mybatis.jpetstore.domain.Product,org.mybatis.jpetstore.domain.Cart,0.0
org.mybatis.jpetstore.domain.Product,org.mybatis.jpetstore.domain.CartItem,0.0
org.mybatis.jpetstore.domain.Product,org.mybatis.jpetstore.domain.Category,0.0
org.mybatis.jpetstore.domain.Product,org.mybatis.jpetstore.service.OrderService,0.0
org.mybatis.jpetstore.domain.Product,org.mybatis.jpetstore.domain.Order,0.0
org.mybatis.jpetstore.domain.Product,org.mybatis.jpetstore.domain.Account,0.0
