traceID,order,structtype,method1,method2,m1_para,m2_para,class1,class2,m1_return,m2_return
14,2,null,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,boolean,java.lang.String
15,0,null,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrder,org.mybatis.jpetstore.web.actions.OrderActionBean.isConfirmed,,,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.web.actions.OrderActionBean,net.sourceforge.stripes.action.Resolution,boolean
15,1,null,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,boolean,java.lang.String
15,2,null,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,boolean,java.lang.String
15,3,null,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,boolean,java.lang.String
16,0,null,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,boolean,java.lang.String
16,1,null,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,boolean,java.lang.String
16,2,null,org.mybatis.jpetstore.web.actions.AccountActionBean.getUsername,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,java.lang.String,java.lang.String
16,3,null,org.mybatis.jpetstore.web.actions.AccountActionBean.getPassword,org.mybatis.jpetstore.domain.Account.getPassword,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,java.lang.String,java.lang.String
16,4,null,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,boolean,java.lang.String
17,0,null,org.mybatis.jpetstore.web.actions.CartActionBean.addItemToCart,org.mybatis.jpetstore.domain.Cart.containsItemId,,java.lang.String,org.mybatis.jpetstore.web.actions.CartActionBean,org.mybatis.jpetstore.domain.Cart,net.sourceforge.stripes.action.Resolution,boolean
17,1,null,org.mybatis.jpetstore.web.actions.CartActionBean.addItemToCart,org.mybatis.jpetstore.service.CatalogService.isItemInStock,,java.lang.String,org.mybatis.jpetstore.web.actions.CartActionBean,org.mybatis.jpetstore.service.CatalogService,net.sourceforge.stripes.action.Resolution,boolean
17,2,null,org.mybatis.jpetstore.web.actions.CartActionBean.addItemToCart,org.mybatis.jpetstore.service.CatalogService.getItem,,java.lang.String,org.mybatis.jpetstore.web.actions.CartActionBean,org.mybatis.jpetstore.service.CatalogService,net.sourceforge.stripes.action.Resolution,org.mybatis.jpetstore.domain.Item
17,3,null,org.mybatis.jpetstore.service.CatalogService.getItem,org.mybatis.jpetstore.domain.Item.<init>,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Item,
17,4,null,org.mybatis.jpetstore.service.CatalogService.getItem,org.mybatis.jpetstore.domain.Item.getProduct,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Product
17,5,null,org.mybatis.jpetstore.service.CatalogService.getItem,org.mybatis.jpetstore.domain.Item.getProduct,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Product
17,6,null,org.mybatis.jpetstore.service.CatalogService.getItem,org.mybatis.jpetstore.domain.Item.getProduct,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Product
17,7,null,org.mybatis.jpetstore.service.CatalogService.getItem,org.mybatis.jpetstore.domain.Item.getProduct,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Product
17,8,null,org.mybatis.jpetstore.service.CatalogService.getItem,org.mybatis.jpetstore.domain.Item.getProduct,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Product
17,9,null,org.mybatis.jpetstore.service.CatalogService.getItem,org.mybatis.jpetstore.domain.Item.getProduct,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Product
17,10,null,org.mybatis.jpetstore.service.CatalogService.getItem,org.mybatis.jpetstore.domain.Item.getProduct,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Product
17,11,null,org.mybatis.jpetstore.service.CatalogService.getItem,org.mybatis.jpetstore.domain.Item.getProduct,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Product
17,12,null,org.mybatis.jpetstore.service.CatalogService.getItem,org.mybatis.jpetstore.domain.Item.setItemId,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Item,void
17,13,null,org.mybatis.jpetstore.service.CatalogService.getItem,org.mybatis.jpetstore.domain.Item.setListPrice,java.lang.String,java.math.BigDecimal,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Item,void
17,14,null,org.mybatis.jpetstore.service.CatalogService.getItem,org.mybatis.jpetstore.domain.Item.setUnitCost,java.lang.String,java.math.BigDecimal,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Item,void
17,15,null,org.mybatis.jpetstore.service.CatalogService.getItem,org.mybatis.jpetstore.domain.Item.setSupplierId,java.lang.String,int,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Item,void
17,16,null,org.mybatis.jpetstore.service.CatalogService.getItem,org.mybatis.jpetstore.domain.Item.getProduct,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Product
17,17,null,org.mybatis.jpetstore.service.CatalogService.getItem,org.mybatis.jpetstore.domain.Product.<init>,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Product,org.mybatis.jpetstore.domain.Item,
17,18,null,org.mybatis.jpetstore.service.CatalogService.getItem,org.mybatis.jpetstore.domain.Item.setProduct,java.lang.String,org.mybatis.jpetstore.domain.Product,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Item,void
17,19,null,org.mybatis.jpetstore.service.CatalogService.getItem,org.mybatis.jpetstore.domain.Product.setProductId,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Product,org.mybatis.jpetstore.domain.Item,void
17,20,null,org.mybatis.jpetstore.service.CatalogService.getItem,org.mybatis.jpetstore.domain.Item.getProduct,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Product
17,21,null,org.mybatis.jpetstore.service.CatalogService.getItem,org.mybatis.jpetstore.domain.Product.setName,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Product,org.mybatis.jpetstore.domain.Item,void
17,22,null,org.mybatis.jpetstore.service.CatalogService.getItem,org.mybatis.jpetstore.domain.Item.getProduct,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Product
17,23,null,org.mybatis.jpetstore.service.CatalogService.getItem,org.mybatis.jpetstore.domain.Product.setDescription,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Product,org.mybatis.jpetstore.domain.Item,void
17,24,null,org.mybatis.jpetstore.service.CatalogService.getItem,org.mybatis.jpetstore.domain.Item.getProduct,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Product
17,25,null,org.mybatis.jpetstore.service.CatalogService.getItem,org.mybatis.jpetstore.domain.Product.setCategoryId,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Product,org.mybatis.jpetstore.domain.Item,void
17,26,null,org.mybatis.jpetstore.service.CatalogService.getItem,org.mybatis.jpetstore.domain.Item.setStatus,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Item,void
17,27,null,org.mybatis.jpetstore.service.CatalogService.getItem,org.mybatis.jpetstore.domain.Item.setAttribute1,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Item,void
17,28,null,org.mybatis.jpetstore.service.CatalogService.getItem,org.mybatis.jpetstore.domain.Item.setQuantity,java.lang.String,int,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Item,void
17,29,null,org.mybatis.jpetstore.web.actions.CartActionBean.addItemToCart,org.mybatis.jpetstore.domain.Cart.addItem,,"org.mybatis.jpetstore.domain.Item,boolean",org.mybatis.jpetstore.web.actions.CartActionBean,org.mybatis.jpetstore.domain.Cart,net.sourceforge.stripes.action.Resolution,void
17,30,null,org.mybatis.jpetstore.domain.Cart.addItem,org.mybatis.jpetstore.domain.Item.getItemId,"org.mybatis.jpetstore.domain.Item,boolean",,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.Item,void,java.lang.String
17,31,null,org.mybatis.jpetstore.domain.Cart.addItem,org.mybatis.jpetstore.domain.CartItem.<init>,"org.mybatis.jpetstore.domain.Item,boolean",,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,void,
17,32,null,org.mybatis.jpetstore.domain.Cart.addItem,org.mybatis.jpetstore.domain.CartItem.setItem,"org.mybatis.jpetstore.domain.Item,boolean",org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,void,void
17,33,null,org.mybatis.jpetstore.domain.CartItem.setItem,org.mybatis.jpetstore.domain.CartItem.calculateTotal,org.mybatis.jpetstore.domain.Item,,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.CartItem,void,void
17,34,null,org.mybatis.jpetstore.domain.CartItem.calculateTotal,org.mybatis.jpetstore.domain.Item.getListPrice,,,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.Item,void,java.math.BigDecimal
17,35,null,org.mybatis.jpetstore.domain.CartItem.calculateTotal,org.mybatis.jpetstore.domain.Item.getListPrice,,,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.Item,void,java.math.BigDecimal
17,36,null,org.mybatis.jpetstore.domain.Cart.addItem,org.mybatis.jpetstore.domain.CartItem.setQuantity,"org.mybatis.jpetstore.domain.Item,boolean",int,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,void,void
17,37,null,org.mybatis.jpetstore.domain.CartItem.setQuantity,org.mybatis.jpetstore.domain.CartItem.calculateTotal,int,,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.CartItem,void,void
17,38,null,org.mybatis.jpetstore.domain.CartItem.calculateTotal,org.mybatis.jpetstore.domain.Item.getListPrice,,,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.Item,void,java.math.BigDecimal
17,39,null,org.mybatis.jpetstore.domain.CartItem.calculateTotal,org.mybatis.jpetstore.domain.Item.getListPrice,,,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.Item,void,java.math.BigDecimal
17,40,null,org.mybatis.jpetstore.domain.Cart.addItem,org.mybatis.jpetstore.domain.CartItem.setInStock,"org.mybatis.jpetstore.domain.Item,boolean",boolean,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,void,void
17,41,null,org.mybatis.jpetstore.domain.Cart.addItem,org.mybatis.jpetstore.domain.Item.getItemId,"org.mybatis.jpetstore.domain.Item,boolean",,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.Item,void,java.lang.String
17,42,null,org.mybatis.jpetstore.domain.Cart.addItem,org.mybatis.jpetstore.domain.CartItem.incrementQuantity,"org.mybatis.jpetstore.domain.Item,boolean",,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,void,void
17,43,null,org.mybatis.jpetstore.domain.CartItem.incrementQuantity,org.mybatis.jpetstore.domain.CartItem.calculateTotal,,,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.CartItem,void,void
17,44,null,org.mybatis.jpetstore.domain.CartItem.calculateTotal,org.mybatis.jpetstore.domain.Item.getListPrice,,,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.Item,void,java.math.BigDecimal
17,45,null,org.mybatis.jpetstore.domain.CartItem.calculateTotal,org.mybatis.jpetstore.domain.Item.getListPrice,,,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.Item,void,java.math.BigDecimal
17,46,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.Cart.getAllCartItems,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.Cart,java.math.BigDecimal,java.util.Iterator
17,47,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.CartItem.getItem,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,java.math.BigDecimal,org.mybatis.jpetstore.domain.Item
17,48,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.Item.getListPrice,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.Item,java.math.BigDecimal,java.math.BigDecimal
17,49,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.CartItem.getQuantity,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,java.math.BigDecimal,int
18,0,null,org.mybatis.jpetstore.web.actions.CatalogActionBean.viewProduct,org.mybatis.jpetstore.service.CatalogService.getItemListByProduct,,java.lang.String,org.mybatis.jpetstore.web.actions.CatalogActionBean,org.mybatis.jpetstore.service.CatalogService,net.sourceforge.stripes.action.ForwardResolution,java.util.List
18,1,null,org.mybatis.jpetstore.web.actions.CatalogActionBean.viewProduct,org.mybatis.jpetstore.service.CatalogService.getProduct,,java.lang.String,org.mybatis.jpetstore.web.actions.CatalogActionBean,org.mybatis.jpetstore.service.CatalogService,net.sourceforge.stripes.action.ForwardResolution,org.mybatis.jpetstore.domain.Product
19,0,null,org.mybatis.jpetstore.web.actions.CartActionBean.addItemToCart,org.mybatis.jpetstore.domain.Cart.containsItemId,,java.lang.String,org.mybatis.jpetstore.web.actions.CartActionBean,org.mybatis.jpetstore.domain.Cart,net.sourceforge.stripes.action.Resolution,boolean
19,1,null,org.mybatis.jpetstore.web.actions.CartActionBean.addItemToCart,org.mybatis.jpetstore.service.CatalogService.isItemInStock,,java.lang.String,org.mybatis.jpetstore.web.actions.CartActionBean,org.mybatis.jpetstore.service.CatalogService,net.sourceforge.stripes.action.Resolution,boolean
19,2,null,org.mybatis.jpetstore.web.actions.CartActionBean.addItemToCart,org.mybatis.jpetstore.service.CatalogService.getItem,,java.lang.String,org.mybatis.jpetstore.web.actions.CartActionBean,org.mybatis.jpetstore.service.CatalogService,net.sourceforge.stripes.action.Resolution,org.mybatis.jpetstore.domain.Item
19,3,null,org.mybatis.jpetstore.web.actions.CartActionBean.addItemToCart,org.mybatis.jpetstore.domain.Cart.addItem,,"org.mybatis.jpetstore.domain.Item,boolean",org.mybatis.jpetstore.web.actions.CartActionBean,org.mybatis.jpetstore.domain.Cart,net.sourceforge.stripes.action.Resolution,void
19,4,null,org.mybatis.jpetstore.domain.Cart.addItem,org.mybatis.jpetstore.domain.Item.getItemId,"org.mybatis.jpetstore.domain.Item,boolean",,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.Item,void,java.lang.String
19,5,null,org.mybatis.jpetstore.domain.Cart.addItem,org.mybatis.jpetstore.domain.CartItem.<init>,"org.mybatis.jpetstore.domain.Item,boolean",,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,void,
19,6,null,org.mybatis.jpetstore.domain.Cart.addItem,org.mybatis.jpetstore.domain.CartItem.setItem,"org.mybatis.jpetstore.domain.Item,boolean",org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,void,void
19,7,null,org.mybatis.jpetstore.domain.CartItem.setItem,org.mybatis.jpetstore.domain.CartItem.calculateTotal,org.mybatis.jpetstore.domain.Item,,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.CartItem,void,void
19,8,null,org.mybatis.jpetstore.domain.CartItem.calculateTotal,org.mybatis.jpetstore.domain.Item.getListPrice,,,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.Item,void,java.math.BigDecimal
19,9,null,org.mybatis.jpetstore.domain.CartItem.calculateTotal,org.mybatis.jpetstore.domain.Item.getListPrice,,,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.Item,void,java.math.BigDecimal
19,10,null,org.mybatis.jpetstore.domain.Cart.addItem,org.mybatis.jpetstore.domain.CartItem.setQuantity,"org.mybatis.jpetstore.domain.Item,boolean",int,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,void,void
19,11,null,org.mybatis.jpetstore.domain.CartItem.setQuantity,org.mybatis.jpetstore.domain.CartItem.calculateTotal,int,,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.CartItem,void,void
19,12,null,org.mybatis.jpetstore.domain.CartItem.calculateTotal,org.mybatis.jpetstore.domain.Item.getListPrice,,,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.Item,void,java.math.BigDecimal
19,13,null,org.mybatis.jpetstore.domain.CartItem.calculateTotal,org.mybatis.jpetstore.domain.Item.getListPrice,,,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.Item,void,java.math.BigDecimal
19,14,null,org.mybatis.jpetstore.domain.Cart.addItem,org.mybatis.jpetstore.domain.CartItem.setInStock,"org.mybatis.jpetstore.domain.Item,boolean",boolean,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,void,void
19,15,null,org.mybatis.jpetstore.domain.Cart.addItem,org.mybatis.jpetstore.domain.Item.getItemId,"org.mybatis.jpetstore.domain.Item,boolean",,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.Item,void,java.lang.String
19,16,null,org.mybatis.jpetstore.domain.Cart.addItem,org.mybatis.jpetstore.domain.CartItem.incrementQuantity,"org.mybatis.jpetstore.domain.Item,boolean",,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,void,void
19,17,null,org.mybatis.jpetstore.domain.CartItem.incrementQuantity,org.mybatis.jpetstore.domain.CartItem.calculateTotal,,,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.CartItem,void,void
19,18,null,org.mybatis.jpetstore.domain.CartItem.calculateTotal,org.mybatis.jpetstore.domain.Item.getListPrice,,,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.Item,void,java.math.BigDecimal
19,19,null,org.mybatis.jpetstore.domain.CartItem.calculateTotal,org.mybatis.jpetstore.domain.Item.getListPrice,,,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.Item,void,java.math.BigDecimal
19,20,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.Cart.getAllCartItems,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.Cart,java.math.BigDecimal,java.util.Iterator
19,21,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.CartItem.getItem,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,java.math.BigDecimal,org.mybatis.jpetstore.domain.Item
19,22,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.Item.getListPrice,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.Item,java.math.BigDecimal,java.math.BigDecimal
19,23,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.CartItem.getQuantity,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,java.math.BigDecimal,int
19,24,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.CartItem.getItem,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,java.math.BigDecimal,org.mybatis.jpetstore.domain.Item
19,25,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.Item.getListPrice,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.Item,java.math.BigDecimal,java.math.BigDecimal
19,26,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.CartItem.getQuantity,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,java.math.BigDecimal,int
20,0,null,org.mybatis.jpetstore.web.actions.OrderActionBean.<init>,org.mybatis.jpetstore.domain.Order.<init>,,,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.domain.Order,,
20,1,null,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrderForm,org.mybatis.jpetstore.web.actions.OrderActionBean.clear,,,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.web.actions.OrderActionBean,net.sourceforge.stripes.action.Resolution,void
20,2,null,org.mybatis.jpetstore.web.actions.OrderActionBean.clear,org.mybatis.jpetstore.domain.Order.<init>,,,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.domain.Order,void,
20,3,null,org.mybatis.jpetstore.web.actions.AccountActionBean.<init>,org.mybatis.jpetstore.domain.Account.<init>,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,,
20,4,null,org.mybatis.jpetstore.web.actions.AccountActionBean.getUsername,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,java.lang.String,java.lang.String
21,0,null,org.mybatis.jpetstore.web.actions.CatalogActionBean.viewCategory,org.mybatis.jpetstore.service.CatalogService.getProductListByCategory,,java.lang.String,org.mybatis.jpetstore.web.actions.CatalogActionBean,org.mybatis.jpetstore.service.CatalogService,net.sourceforge.stripes.action.ForwardResolution,java.util.List
21,1,null,org.mybatis.jpetstore.web.actions.CatalogActionBean.viewCategory,org.mybatis.jpetstore.service.CatalogService.getCategory,,java.lang.String,org.mybatis.jpetstore.web.actions.CatalogActionBean,org.mybatis.jpetstore.service.CatalogService,net.sourceforge.stripes.action.ForwardResolution,org.mybatis.jpetstore.domain.Category
22,0,null,org.mybatis.jpetstore.web.actions.CatalogActionBean.viewProduct,org.mybatis.jpetstore.service.CatalogService.getItemListByProduct,,java.lang.String,org.mybatis.jpetstore.web.actions.CatalogActionBean,org.mybatis.jpetstore.service.CatalogService,net.sourceforge.stripes.action.ForwardResolution,java.util.List
22,1,null,org.mybatis.jpetstore.service.CatalogService.getItemListByProduct,org.mybatis.jpetstore.domain.Item.<init>,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,java.util.List,
22,2,null,org.mybatis.jpetstore.service.CatalogService.getItemListByProduct,org.mybatis.jpetstore.domain.Item.getProduct,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,java.util.List,org.mybatis.jpetstore.domain.Product
22,3,null,org.mybatis.jpetstore.service.CatalogService.getItemListByProduct,org.mybatis.jpetstore.domain.Item.getProduct,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,java.util.List,org.mybatis.jpetstore.domain.Product
22,4,null,org.mybatis.jpetstore.service.CatalogService.getItemListByProduct,org.mybatis.jpetstore.domain.Item.getProduct,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,java.util.List,org.mybatis.jpetstore.domain.Product
22,5,null,org.mybatis.jpetstore.service.CatalogService.getItemListByProduct,org.mybatis.jpetstore.domain.Item.getProduct,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,java.util.List,org.mybatis.jpetstore.domain.Product
22,6,null,org.mybatis.jpetstore.service.CatalogService.getItemListByProduct,org.mybatis.jpetstore.domain.Item.getProduct,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,java.util.List,org.mybatis.jpetstore.domain.Product
22,7,null,org.mybatis.jpetstore.service.CatalogService.getItemListByProduct,org.mybatis.jpetstore.domain.Item.getProduct,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,java.util.List,org.mybatis.jpetstore.domain.Product
22,8,null,org.mybatis.jpetstore.service.CatalogService.getItemListByProduct,org.mybatis.jpetstore.domain.Item.getProduct,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,java.util.List,org.mybatis.jpetstore.domain.Product
22,9,null,org.mybatis.jpetstore.service.CatalogService.getItemListByProduct,org.mybatis.jpetstore.domain.Item.getProduct,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,java.util.List,org.mybatis.jpetstore.domain.Product
22,10,null,org.mybatis.jpetstore.service.CatalogService.getItemListByProduct,org.mybatis.jpetstore.domain.Item.setItemId,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Item,java.util.List,void
